I_Id,I_W,I_Fat_C,I_Vis,I_MRP_JD,I_category,I_MRP_US,O_Id,O_Establ_Y,O_Size,I_Recalled,O_Loc_T,O_T,I_O_Sales
FDY20,12.5,Regular,0.081809728,113.847648,Fruits and Vegetables,160.3488,OUT013,1997,High,NO,Tier 3,Carrefour,1357.1344
FDZ22,,Low Fat,0.079386744,106.37575,Snack Foods,149.825,OUT019,1995,Small,NO,Tier 1,Family Basket,263.225
FDB52,17.75,Low Fat,0.030535273,230.087712,Dairy,324.0672,OUT013,1997,High,NO,Tier 3,Carrefour,2225.3376
NCS29,9,Low Fat,0.070063838,236.350764,Health and Hygiene,332.8884,OUT017,2017,,NO,Tier 2,Carrefour,3094.8724
DRC12,17.85,Low Fat,0.038010683,183.477348,Soft Drinks,258.4188,OUT049,2009,Medium,NO,Tier 1,Carrefour,1132.094
FDP13,,Regular,0.235308205,77.77908,Canned,109.548,OUT019,1995,Small,NO,Tier 1,Family Basket,259.896
DRF23,4.61,Low Fat,0.123276947,172.700116,Hard Drinks,243.2396,OUT018,2019,Medium,NO,Tier 3,C-Town,2273.2752
FDB56,8.75,Regular,0.074690098,180.947476,Fruits and Vegetables,254.8556,OUT013,1997,High,NO,Tier 3,Carrefour,7502.4684
FDQ47,7.155,Regular,0.169262707,73.334054,Breads,103.2874,OUT017,2017,,NO,Tier 2,Carrefour,568.1614
FDY39,,Regular,0,177.543168,Meat,250.0608,OUT027,1995,Medium,NO,Tier 3,Cozmo,7897.9536
FDY36,12.3,Low Fat,0.009554612,98.92998,Baking Goods,139.338,OUT045,2012,,NO,Tier 2,Carrefour,1278.57
NCM17,7.93,Low Fat,0.071201672,80.165106,Health and Hygiene,112.9086,OUT013,1997,High,NO,Tier 3,Carrefour,982.9548
DRN35,8.01,Low Fat,0.070359306,73.096772,Hard Drinks,102.9532,OUT035,2014,Small,NO,Tier 2,Carrefour,719.298
FDK22,9.8,Low Fat,0.043788452,202.48135,Snack Foods,285.185,OUT010,2008,,NO,Tier 3,Family Basket,612.77
FDI07,,Regular,0.059235912,189.813246,Meat,267.3426,OUT019,1995,Small,NO,Tier 1,Family Basket,575.4852
DRK37,5,LF,0,183.50163,Soft Drinks,258.453,OUT010,2008,,NO,Tier 3,Family Basket,559.506
NCP05,19.6,Low Fat,0.042449556,155.420704,Health and Hygiene,218.9024,OUT010,2008,,NO,Tier 3,Family Basket,483.6048
NCD42,16.5,Low Fat,0.012782494,74.088926,Health and Hygiene,104.3506,OUT049,2009,Medium,NO,Tier 1,Carrefour,1052.8638
FDW11,12.6,low fat,0.048982925,91.603774,Breads,129.0194,OUT049,2009,Medium,NO,Tier 1,Carrefour,1232.6298
FDI14,14.1,Low Fat,0.090310027,147.857216,Canned,208.2496,OUT017,2017,,NO,Tier 2,Carrefour,2861.8424
NCY42,6.38,Low Fat,0.015311146,151.19237,Household,212.947,OUT049,2009,Medium,NO,Tier 1,Carrefour,3615.528
FDV26,20.25,Regular,0,186.218374,Dairy,262.2794,OUT049,2009,Medium,NO,Tier 1,Carrefour,4471.7468
FDX15,,Low Fat,0.155666973,161.708038,Meat,227.7578,OUT027,1995,Medium,NO,Tier 3,Cozmo,821.8312
NCG07,12.3,Low Fat,0.052627049,183.78563,Household,258.853,OUT046,2007,Small,NO,Tier 1,Carrefour,4544.319
FDC44,15.6,Low Fat,0.172721885,129.824778,Fruits and Vegetables,182.8518,OUT046,2007,Small,NO,Tier 1,Carrefour,2343.1842
FDC47,15,Low Fat,0.118993155,211.203274,Snack Foods,297.4694,OUT035,2014,Small,NO,Tier 2,Carrefour,6117.6044
NCK53,11.6,Low Fat,0.037764672,118.146982,Health and Hygiene,166.4042,OUT049,2009,Medium,NO,Tier 1,Carrefour,1568.8588
FDY49,,Regular,0.021156586,165.230064,Canned,232.7184,OUT019,1995,Small,NO,Tier 1,Family Basket,675.3552
NCM07,,Low Fat,0.070093018,107.913468,Others,151.9908,OUT019,1995,Small,NO,Tier 1,Family Basket,347.7816
FDR47,17.85,Low Fat,0.088088415,185.579374,Breads,261.3794,OUT017,2017,,NO,Tier 2,Carrefour,4471.7468
FDS59,14.8,Regular,0.044010147,125.49747,Breads,176.757,OUT035,2014,Small,NO,Tier 2,Carrefour,2047.569
DRK47,7.905,Low Fat,0.064288983,211.558274,Hard Drinks,297.9694,OUT049,2009,Medium,NO,Tier 1,Carrefour,4747.388
FDZ27,,Low Fat,0,84.65685,Dairy,119.235,OUT019,1995,Small,NO,Tier 1,Family Basket,229.935
FDE36,,Regular,0,165.846628,Baking Goods,233.5868,OUT027,1995,Medium,NO,Tier 3,Cozmo,5584.9644
FDM51,11.8,Regular,0.02604632,120.676854,Meat,169.9674,OUT035,2014,Small,NO,Tier 2,Carrefour,1911.7458
FDY48,14,Low Fat,0.023859872,121.575572,Baking Goods,171.2332,OUT046,2007,Small,NO,Tier 1,Carrefour,2025.5976
FDA35,14.85,Regular,0.054046264,135.615112,Baking Goods,191.0072,OUT049,2009,Medium,NO,Tier 1,Carrefour,2140.1152
NCL31,7.39,Low Fat,0.120895963,150.12737,Others,211.447,OUT018,2019,Medium,NO,Tier 3,C-Town,2470.352
FDC47,15,Low Fat,0.118916698,211.558274,Snack Foods,297.9694,OUT013,1997,High,NO,Tier 3,Carrefour,4519.0186
FDI26,,Low Fat,0.034842799,175.678424,Canned,247.4344,OUT027,1995,Medium,NO,Tier 3,Cozmo,6246.7696
FDQ16,19.7,LF,0.041948046,125.024752,Frozen Foods,176.0912,OUT045,2012,,NO,Tier 2,Carrefour,2145.4416
FDK15,10.8,Low Fat,0.164849567,118.146982,Meat,166.4042,OUT010,2008,,NO,Tier 3,Family Basket,279.2042
NCO53,,Low Fat,0.174461148,178.963168,Health and Hygiene,252.0608,OUT027,1995,Medium,NO,Tier 3,Cozmo,6611.628
FDG12,,Regular,0.006420472,135.190958,Baking Goods,190.4098,OUT027,1995,Medium,NO,Tier 3,Cozmo,3915.8038
FDU28,,Regular,0.093588546,182.556194,Frozen Foods,257.1214,OUT027,1995,Medium,NO,Tier 3,Cozmo,2441.0568
FDI20,,Low Fat,0.067645165,198.344606,Fruits and Vegetables,279.3586,OUT019,1995,Small,NO,Tier 1,Family Basket,602.1172
DRN37,9.6,Low Fat,0.161307103,165.654218,Soft Drinks,233.3158,OUT010,2008,,NO,Tier 3,Family Basket,514.2316
FDD28,10.695,Low Fat,0.053421868,90.660184,Frozen Foods,127.6904,OUT046,2007,Small,NO,Tier 1,Carrefour,1117.4464
FDP31,21.1,Regular,0.161599419,92.950928,Fruits and Vegetables,130.9168,OUT035,2014,Small,NO,Tier 2,Carrefour,1266.5856
DRD27,,Low Fat,0.041865624,118.075982,Dairy,166.3042,OUT019,1995,Small,NO,Tier 1,Family Basket,378.4084
DRF01,,Low Fat,0.306667848,152.870242,Soft Drinks,215.3102,OUT019,1995,Small,NO,Tier 1,Family Basket,471.6204
DRD25,6.135,LF,0.079418753,127.29306,Soft Drinks,179.286,OUT018,2019,Medium,NO,Tier 3,C-Town,2443.72
FDD53,16.2,Low Fat,0.044597637,79.055234,Frozen Foods,111.3454,OUT017,2017,,NO,Tier 2,Carrefour,1102.7988
FDQ24,15.7,Low Fat,0.073941097,228.245404,Baking Goods,321.4724,OUT045,2012,,NO,Tier 2,Carrefour,2193.3792
FDY49,17.2,Regular,0.012205016,165.017064,Canned,232.4184,OUT017,2017,,NO,Tier 2,Carrefour,2821.8944
NCP18,12.15,Low Fat,0.02872325,155.114268,Household,218.4708,OUT046,2007,Small,NO,Tier 1,Carrefour,2437.062
FDT07,,Regular,0.077069658,230.84443,Fruits and Vegetables,325.133,OUT027,1995,Medium,NO,Tier 3,Cozmo,7613.657
FDG46,8.63,Regular,0.055209019,129.753778,Snack Foods,182.7518,OUT010,2008,,NO,Tier 3,Family Basket,635.4072
FDH50,15,Regular,0.162218059,177.873886,Canned,250.5266,OUT018,2019,Medium,NO,Tier 3,C-Town,1470.9862
FDS40,,Low Fat,0.024671148,72.85949,Frozen Foods,102.619,OUT019,1995,Small,NO,Tier 1,Family Basket,216.619
FDZ60,,Low Fat,0.118908796,125.357316,Baking Goods,176.5596,OUT027,1995,Medium,NO,Tier 3,Cozmo,1905.7536
FDG38,8.975,Regular,0.052961076,109.781904,Canned,154.6224,OUT045,2012,,NO,Tier 2,Carrefour,1799.2256
FDG31,12.15,Low Fat,0.038014224,94.275646,Meat,132.7826,OUT035,2014,Small,NO,Tier 2,Carrefour,1084.1564
FDS39,6.895,Low Fat,0.022712621,150.364652,Meat,211.7812,OUT017,2017,,NO,Tier 2,Carrefour,2174.7368
FDL22,,Low Fat,0.036338953,113.989648,Snack Foods,160.5488,OUT027,1995,Medium,NO,Tier 3,Cozmo,2805.9152
FDQ20,8.325,Low Fat,0.029904207,76.192798,Fruits and Vegetables,107.3138,OUT035,2014,Small,NO,Tier 2,Carrefour,1154.7312
DRB24,8.785,Low Fat,0.020818619,157.027576,Soft Drinks,221.1656,OUT017,2017,,NO,Tier 2,Carrefour,2033.5872
DRI51,,Low Fat,0.042162073,170.880244,Dairy,240.6764,OUT027,1995,Medium,NO,Tier 3,Cozmo,6363.9504
FDJ60,19.35,Regular,0.062641602,164.662064,Baking Goods,231.9184,OUT035,2014,Small,NO,Tier 2,Carrefour,3317.2496
FDB40,17.5,Regular,0.012745221,151.095242,Dairy,212.8102,OUT010,2008,,NO,Tier 3,Family Basket,471.6204
FDO15,16.75,Regular,0.00874,99.686698,Meat,140.4038,OUT017,2017,,NO,Tier 2,Carrefour,919.038
FDI53,8.895,Regular,0.137743927,162.961756,Frozen Foods,229.5236,OUT035,2014,Small,NO,Tier 2,Carrefour,1952.3596
FDZ14,7.71,Regular,0.047713696,135.237676,Dairy,190.4756,OUT046,2007,Small,NO,Tier 1,Carrefour,785.878
NCD54,,Low Fat,0.050915917,149.652806,Household,210.7786,OUT019,1995,Small,NO,Tier 1,Family Basket,324.4786
FDF28,15.7,Regular,0.037989721,136.394266,Frozen Foods,192.1046,OUT046,2007,Small,NO,Tier 1,Carrefour,1300.5414
FDD39,16.7,Low Fat,0.070676723,202.83635,Dairy,285.685,OUT017,2017,,NO,Tier 2,Carrefour,2343.85
NCN54,20.35,Low Fat,0.021451471,102.334288,Household,144.1328,OUT046,2007,Small,NO,Tier 1,Carrefour,952.328
NCO41,12.5,Low Fat,0.019080479,119.378264,Health and Hygiene,168.1384,OUT017,2017,,NO,Tier 2,Carrefour,2347.8448
FDH45,15.1,Regular,0.105791833,77.872516,Fruits and Vegetables,109.6796,OUT046,2007,Small,NO,Tier 1,Carrefour,675.3552
NCD55,14,Low Fat,0.040850405,79.126234,Household,111.4454,OUT010,2008,,NO,Tier 3,Family Basket,221.9454
DRK35,8.365,Low Fat,0.072377888,76.431926,Hard Drinks,107.6506,OUT017,2017,,NO,Tier 2,Carrefour,1014.9132
FDM25,10.695,Regular,0.061133889,174.355552,Breakfast,245.5712,OUT017,2017,,NO,Tier 2,Carrefour,2816.568
NCW30,5.21,Low Fat,0.011132815,232.593302,Household,327.5962,OUT035,2014,Small,NO,Tier 2,Carrefour,3028.9582
FDU15,13.65,Regular,0,75.226772,Meat,105.9532,OUT045,2012,,NO,Tier 2,Carrefour,755.2512
DRN35,8.01,Low Fat,0.070372589,74.942772,Hard Drinks,105.5532,OUT046,2007,Small,NO,Tier 1,Carrefour,1546.2216
FDN28,5.88,Regular,0.030419931,122.19029,Frozen Foods,172.099,OUT049,2009,Medium,NO,Tier 1,Carrefour,592.796
NCK29,5.615,Low Fat,0.210636558,134.45483,Health and Hygiene,189.373,OUT010,2008,,NO,Tier 3,Family Basket,303.173
FDA49,19.7,LF,0.0651477,110.064058,Canned,155.0198,OUT049,2009,Medium,NO,Tier 1,Carrefour,877.7584
FDE40,,Regular,0.173712926,90.893774,Dairy,128.0194,OUT019,1995,Small,NO,Tier 1,Family Basket,303.8388
FDD52,18.25,Regular,0.183704854,126.98847,Dairy,178.857,OUT049,2009,Medium,NO,Tier 1,Carrefour,2157.426
FDZ31,15.35,Regular,0.113803422,183.002784,Fruits and Vegetables,257.7504,OUT018,2019,Medium,NO,Tier 3,C-Town,2672.7552
FDA13,,Low Fat,0.078299543,76.644926,Canned,107.9506,OUT027,1995,Medium,NO,Tier 3,Cozmo,901.0614
FDU08,10.3,Low Fat,0.027417686,120.134982,Fruits and Vegetables,169.2042,OUT013,1997,High,NO,Tier 3,Carrefour,576.8168
FDU15,13.65,Regular,0.026727089,73.238772,Meat,103.1532,OUT046,2007,Small,NO,Tier 1,Carrefour,970.9704
FDD45,8.615,Low Fat,0.116351984,116.399956,Fruits and Vegetables,163.9436,OUT035,2014,Small,NO,Tier 2,Carrefour,2921.7644
FDY50,5.8,Low Fat,0.131346393,110.630212,Dairy,155.8172,OUT045,2012,,NO,Tier 2,Carrefour,1250.6064
FDD08,8.3,Low Fat,0.035534328,74.017926,Fruits and Vegetables,104.2506,OUT049,2009,Medium,NO,Tier 1,Carrefour,1014.9132
NCE30,16,Low Fat,0,197.728042,Household,278.4902,OUT045,2012,,NO,Tier 2,Carrefour,3790.6334
FDB05,5.155,Low Fat,0.083452693,223.847096,Frozen Foods,315.2776,OUT049,2009,Medium,NO,Tier 1,Carrefour,6124.2624
FDS09,8.895,Regular,0.08137793,83.638568,Snack Foods,117.8008,OUT045,2012,,NO,Tier 2,Carrefour,1242.6168
FDZ07,15.1,Regular,0,93.520774,Fruits and Vegetables,131.7194,OUT018,2019,Medium,NO,Tier 3,C-Town,1542.2268
FDS57,15.5,LF,0.103547709,151.12137,Snack Foods,212.847,OUT035,2014,Small,NO,Tier 2,Carrefour,1897.764
FDX28,6.325,Low Fat,0.125813044,119.921982,Frozen Foods,168.9042,OUT018,2019,Medium,NO,Tier 3,C-Town,2263.2882
FDN56,,Regular,0.187568314,151.853806,Fruits and Vegetables,213.8786,OUT019,1995,Small,NO,Tier 1,Family Basket,468.9572
FDX44,9.3,Low Fat,0.04308342,111.695212,Fruits and Vegetables,157.3172,OUT035,2014,Small,NO,Tier 2,Carrefour,2231.9956
NCF19,,Low Fat,0.035063717,83.072414,Household,117.0034,OUT027,1995,Medium,NO,Tier 3,Cozmo,1006.2578
NCA17,20.6,LF,0.045728215,154.239832,Health and Hygiene,217.2392,OUT018,2019,Medium,NO,Tier 3,C-Town,4206.7584
FDY40,15.5,Regular,0.085959992,83.545132,Frozen Foods,117.6692,OUT046,2007,Small,NO,Tier 1,Carrefour,968.3072
NCX54,9.195,Low Fat,0.048175783,123.300162,Household,173.6622,OUT035,2014,Small,NO,Tier 2,Carrefour,1873.7952
FDK28,5.695,Low Fat,0.065714906,231.647866,Frozen Foods,326.2646,OUT046,2007,Small,NO,Tier 1,Carrefour,5590.9566
FDI32,,Low Fat,0.173654036,128.711214,Fruits and Vegetables,181.2834,OUT027,1995,Medium,NO,Tier 3,Cozmo,4556.9692
FDT11,5.94,Regular,0.029617018,181.799476,Breads,256.0556,OUT018,2019,Medium,NO,Tier 3,C-Town,1118.778
FDO32,6.36,Low Fat,0.121350455,80.87326,Fruits and Vegetables,113.906,OUT017,2017,,NO,Tier 2,Carrefour,1298.544
DRJ01,,Low Fat,0.114600357,162.535756,Soft Drinks,228.9236,OUT027,1995,Medium,NO,Tier 3,Cozmo,2435.7304
FDW02,4.805,Regular,0,136.298984,Dairy,191.9704,OUT045,2012,,NO,Tier 2,Carrefour,2433.0672
NCK30,14.85,Low Fat,0.061052824,229.237558,Household,322.8698,OUT013,1997,High,NO,Tier 3,Carrefour,4999.7262
NCM43,14.5,Low Fat,0.019584164,163.03091,Others,229.621,OUT013,1997,High,NO,Tier 3,Carrefour,2300.573
FDJ14,10.3,Regular,0.050195476,103.58616,Canned,145.896,OUT046,2007,Small,NO,Tier 1,Carrefour,1458.336
FDE59,12.15,Low Fat,0.06240104,75.226772,Starchy Foods,105.9532,OUT035,2014,Small,NO,Tier 2,Carrefour,1258.596
FDN10,11.5,Low Fat,0.046342345,133.701804,Snack Foods,188.3124,OUT045,2012,,NO,Tier 2,Carrefour,654.0496
NCC18,19.1,Low Fat,0.177395016,171.849962,Household,242.0422,OUT046,2007,Small,NO,Tier 1,Carrefour,1904.422
FDN34,,Regular,0.080252283,168.066372,Snack Foods,236.7132,OUT019,1995,Small,NO,Tier 1,Family Basket,518.2264
FDU12,15.5,Regular,0.076184648,236.541328,Baking Goods,333.1568,OUT018,2019,Medium,NO,Tier 3,C-Town,2289.2544
FDR33,7.31,Low Fat,0.026913937,126.63347,Snack Foods,178.357,OUT046,2007,Small,NO,Tier 1,Carrefour,3365.853
FDP33,18.7,Low Fat,0.089322963,231.010712,Snack Foods,325.3672,OUT013,1997,High,NO,Tier 3,Carrefour,2225.3376
FDT49,7,Low Fat,0.151404591,124.26988,Canned,175.028,OUT013,1997,High,NO,Tier 3,Carrefour,3056.256
FDK02,12.5,Low Fat,0.112328445,134.29224,Canned,189.144,OUT035,2014,Small,NO,Tier 2,Carrefour,1618.128
NCM07,9.395,Low Fat,0.040086837,107.984468,Others,152.0908,OUT046,2007,Small,NO,Tier 1,Carrefour,599.454
FDX38,10.5,Regular,0.048332017,80.895696,Dairy,113.9376,OUT046,2007,Small,NO,Tier 1,Carrefour,755.2512
FDS56,5.785,Regular,0.064996045,234.388892,Fruits and Vegetables,330.1252,OUT010,2008,,NO,Tier 3,Family Basket,966.9756
FDU26,16.7,Regular,0.042810217,134.032522,Dairy,188.7782,OUT049,2009,Medium,NO,Tier 1,Carrefour,1252.6038
FDR16,5.845,Regular,0.105306277,200.519478,Frozen Foods,282.4218,OUT049,2009,Medium,NO,Tier 1,Carrefour,5523.045
FDA58,9.395,Low Fat,0.103876236,215.764172,Snack Foods,303.8932,OUT046,2007,Small,NO,Tier 1,Carrefour,1122.7728
FDI26,5.94,Low Fat,0.035153853,175.962424,Canned,247.8344,OUT018,2019,Medium,NO,Tier 3,C-Town,1429.0408
FDU36,6.15,Low Fat,0.046387201,117.745264,Baking Goods,165.8384,OUT035,2014,Small,NO,Tier 2,Carrefour,2249.3064
FDG60,20.35,Low Fat,0.060813248,214.605736,Baking Goods,302.2616,OUT035,2014,Small,NO,Tier 2,Carrefour,4867.232
FDH14,17.1,Regular,0.078472922,149.017498,Canned,209.8838,OUT010,2008,,NO,Tier 3,Family Basket,460.9676
FDQ37,,Low Fat,0.088953418,184.775938,Breakfast,260.2478,OUT027,1995,Medium,NO,Tier 3,Cozmo,8123.6598
FDW23,5.765,Low Fat,0.082069045,74.348644,Baking Goods,104.7164,OUT013,1997,High,NO,Tier 3,Carrefour,1029.5608
FDM03,12.65,Low Fat,0.123851711,124.813598,Meat,175.7938,OUT017,2017,,NO,Tier 2,Carrefour,2431.0698
FDB58,10.5,reg,0.013610235,147.690934,Snack Foods,208.0154,OUT013,1997,High,NO,Tier 3,Carrefour,3299.9388
FDR09,18.25,Low Fat,0.077784918,233.090302,Snack Foods,328.2962,OUT013,1997,High,NO,Tier 3,Carrefour,1215.9848
FDR48,11.65,Low Fat,0,154.639704,Baking Goods,217.8024,OUT018,2019,Medium,NO,Tier 3,C-Town,2001.6288
FDZ52,19.2,Low Fat,0.100199524,126.584906,Frozen Foods,178.2886,OUT046,2007,Small,NO,Tier 1,Carrefour,958.3202
DRD60,15.7,Low Fat,0.037414996,178.042014,Soft Drinks,250.7634,OUT049,2009,Medium,NO,Tier 1,Carrefour,3633.5046
FDJ14,10.3,Regular,0.050153809,105.14816,Canned,148.096,OUT013,1997,High,NO,Tier 3,Carrefour,419.688
NCY29,13.65,low fat,0.077359113,88.67403,Health and Hygiene,124.893,OUT046,2007,Small,NO,Tier 1,Carrefour,1368.453
NCP41,16.6,Low Fat,0.016322216,125.570316,Health and Hygiene,176.8596,OUT013,1997,High,NO,Tier 3,Carrefour,1150.7364
FDK46,9.6,Low Fat,0.051696772,231.78802,Snack Foods,326.462,OUT045,2012,,NO,Tier 2,Carrefour,4853.916
FDI48,11.85,Regular,0.055797032,84.182286,Baking Goods,118.5666,OUT013,1997,High,NO,Tier 3,Carrefour,1102.7988
FDX48,,reg,0.066461811,157.737576,Baking Goods,222.1656,OUT019,1995,Small,NO,Tier 1,Family Basket,797.8624
NCI29,8.6,Low Fat,0.032797263,148.542934,Health and Hygiene,209.2154,OUT049,2009,Medium,NO,Tier 1,Carrefour,889.077
FDL51,20.7,Regular,0.047616371,200.211196,Dairy,281.9876,OUT046,2007,Small,NO,Tier 1,Carrefour,2323.876
FDU21,11.8,Regular,0.077279417,73.666618,Snack Foods,103.7558,OUT017,2017,,NO,Tier 2,Carrefour,757.2486
FDA08,,Regular,0.087817636,163.692346,Fruits and Vegetables,230.5526,OUT019,1995,Small,NO,Tier 1,Family Basket,508.9052
FDK03,12.6,Regular,0.074346559,229.994276,Dairy,323.9356,OUT018,2019,Medium,NO,Tier 3,C-Town,5012.3764
DRH39,20.7,Low Fat,0.092959313,103.42357,Dairy,145.667,OUT049,2009,Medium,NO,Tier 1,Carrefour,2400.443
NCR18,15.85,Low Fat,0.020696083,77.823952,Household,109.6112,OUT018,2019,Medium,NO,Tier 3,C-Town,435.6672
NCX42,6.36,Low Fat,0.006103595,164.473346,Household,231.6526,OUT046,2007,Small,NO,Tier 1,Carrefour,1331.1682
FDR15,9.3,reg,0.033614979,159.488294,Meat,224.6314,OUT049,2009,Medium,NO,Tier 1,Carrefour,1421.0512
FDN60,,Low Fat,0.166734517,160.218884,Baking Goods,225.6604,OUT019,1995,Small,NO,Tier 1,Family Basket,496.9208
FDH24,20.7,Low Fat,0.021677357,159.770448,Baking Goods,225.0288,OUT017,2017,,NO,Tier 2,Carrefour,3165.4472
FDY50,,Low Fat,0.130446652,111.269212,Dairy,156.7172,OUT027,1995,Medium,NO,Tier 3,Cozmo,3481.0364
FDT26,18.85,Regular,0.068184156,133.72424,Dairy,188.344,OUT049,2009,Medium,NO,Tier 1,Carrefour,1977.66
NCC30,16.6,Low Fat,0.027698983,173.690424,Household,244.6344,OUT035,2014,Small,NO,Tier 2,Carrefour,2856.516
NCE43,12.5,low fat,0.103567268,169.579808,Household,238.8448,OUT046,2007,Small,NO,Tier 1,Carrefour,5122.8992
DRK39,7.02,Low Fat,0,107.79575,Dairy,151.825,OUT017,2017,,NO,Tier 2,Carrefour,1594.825
FDL16,12.85,Low Fat,0.168437678,80.87326,Frozen Foods,113.906,OUT013,1997,High,NO,Tier 3,Carrefour,1065.514
FDQ36,7.855,Regular,0.162330516,74.042208,Baking Goods,104.2848,OUT018,2019,Medium,NO,Tier 3,C-Town,1335.8288
FDS34,19.35,reg,0.076869561,128.830778,Snack Foods,181.4518,OUT035,2014,Small,NO,Tier 2,Carrefour,1773.9252
FDN32,17.5,Low Fat,0.015716925,179.506886,Fruits and Vegetables,252.8266,OUT045,2012,,NO,Tier 2,Carrefour,2946.399
FDZ23,17.75,Regular,0.067764698,181.49304,Baking Goods,255.624,OUT045,2012,,NO,Tier 2,Carrefour,1671.392
DRL49,13.15,Low Fat,0.056641756,150.151652,Soft Drinks,211.4812,OUT049,2009,Medium,NO,Tier 1,Carrefour,1034.8872
FDG33,5.365,Regular,0.140338762,171.661244,Seafood,241.7764,OUT035,2014,Small,NO,Tier 2,Carrefour,4817.9628
FDG04,13.1,Low Fat,0.006200007,181.468758,Frozen Foods,255.5898,OUT045,2012,,NO,Tier 2,Carrefour,2612.1674
FDR04,7.075,Low Fat,0.022737742,117.154828,Frozen Foods,165.0068,OUT045,2012,,NO,Tier 2,Carrefour,2124.136
FDF52,9.3,LF,0.066895664,176.455732,Frozen Foods,248.5292,OUT035,2014,Small,NO,Tier 2,Carrefour,2369.1504
FDT36,12.3,Low Fat,0.186375852,74.754054,Baking Goods,105.2874,OUT010,2008,,NO,Tier 3,Family Basket,356.437
FDH17,16.2,Regular,0.016764482,116.349546,Frozen Foods,163.8726,OUT013,1997,High,NO,Tier 3,Carrefour,1256.5986
NCL42,18.85,Low Fat,0.040724963,221.530224,Household,312.0144,OUT017,2017,,NO,Tier 2,Carrefour,5815.3312
DRN35,8.01,Low Fat,0.070658748,72.599772,Hard Drinks,102.2532,OUT018,2019,Medium,NO,Tier 3,C-Town,647.3916
FDL21,,Regular,0.01263745,75.79108,Snack Foods,106.748,OUT019,1995,Small,NO,Tier 1,Family Basket,259.896
FDX07,,Regular,0.022932826,178.56145,Fruits and Vegetables,251.495,OUT027,1995,Medium,NO,Tier 3,Cozmo,4757.375
FDW16,17.35,Regular,0.041599232,114.367084,Frozen Foods,161.0804,OUT046,2007,Small,NO,Tier 1,Carrefour,1006.9236
FDS11,,Regular,0.055414464,206.261248,Breads,290.5088,OUT027,1995,Medium,NO,Tier 3,Cozmo,7338.6816
NCZ54,14.65,Low Fat,0.083823962,164.333192,Household,231.4552,OUT018,2019,Medium,NO,Tier 3,C-Town,2779.2832
FDH32,12.8,Low Fat,0.076170655,116.82411,Fruits and Vegetables,164.541,OUT035,2014,Small,NO,Tier 2,Carrefour,3945.099
NCQ17,,Low Fat,0.116491304,160.71773,Health and Hygiene,226.363,OUT027,1995,Medium,NO,Tier 3,Cozmo,4248.038
FDK38,6.65,Low Fat,0.053404839,153.199114,Canned,215.7734,OUT035,2014,Small,NO,Tier 2,Carrefour,2258.6276
NCF55,6.675,Low Fat,0.021773305,73.618054,Household,103.6874,OUT013,1997,High,NO,Tier 3,Carrefour,1132.7598
FDW39,6.69,Regular,0.037185755,173.83427,Meat,244.837,OUT018,2019,Medium,NO,Tier 3,C-Town,1591.496
FDX36,,Regular,0.224732399,206.709684,Baking Goods,291.1404,OUT019,1995,Small,NO,Tier 1,Family Basket,630.0808
FDD47,7.6,reg,0.142824588,170.218808,Starchy Foods,239.7448,OUT045,2012,,NO,Tier 2,Carrefour,4611.5648
FDQ46,7.51,Low Fat,0.103851639,126.844624,Snack Foods,178.6544,OUT013,1997,High,NO,Tier 3,Carrefour,2081.5248
FDE56,,Regular,0.158549516,92.597774,Fruits and Vegetables,130.4194,OUT027,1995,Medium,NO,Tier 3,Cozmo,2471.0178
FDY39,,Regular,0.08246617,180.170168,Meat,253.7608,OUT019,1995,Small,NO,Tier 1,Family Basket,1650.0864
FDG05,11,Regular,0.087972141,159.65273,Frozen Foods,224.863,OUT046,2007,Small,NO,Tier 1,Carrefour,3152.797
NCR54,,Low Fat,0.158687708,186.52481,Household,262.711,OUT019,1995,Small,NO,Tier 1,Family Basket,376.411
FDX57,17.25,reg,0.047583754,116.302828,Snack Foods,163.8068,OUT018,2019,Medium,NO,Tier 3,C-Town,1443.6884
FDC17,,Low Fat,0.015510857,196.664888,Frozen Foods,276.9928,OUT027,1995,Medium,NO,Tier 3,Cozmo,9858.0688
DRL60,,Low Fat,0.047502447,155.254422,Soft Drinks,218.6682,OUT019,1995,Small,NO,Tier 1,Family Basket,637.4046
FDO32,6.36,Low Fat,0.120568298,80.51826,Fruits and Vegetables,113.406,OUT013,1997,High,NO,Tier 3,Carrefour,1298.544
NCO29,11.15,Low Fat,0.032354348,164.189346,Health and Hygiene,231.2526,OUT013,1997,High,NO,Tier 3,Carrefour,1660.0734
FDJ36,,Regular,0.127763966,122.498572,Baking Goods,172.5332,OUT027,1995,Medium,NO,Tier 3,Cozmo,2743.33
NCF54,18,Low Fat,0.047598135,169.364962,Household,238.5422,OUT045,2012,,NO,Tier 2,Carrefour,3283.9596
FDV04,7.825,Regular,0.150111868,161.048448,Frozen Foods,226.8288,OUT035,2014,Small,NO,Tier 2,Carrefour,1594.1592
NCK30,14.85,Low Fat,0.102190622,228.811558,Household,322.2698,OUT010,2008,,NO,Tier 3,Family Basket,1955.6886
FDX09,,Low Fat,0.114368048,172.48527,Snack Foods,242.937,OUT019,1995,Small,NO,Tier 1,Family Basket,356.437
